id	length
98.09	1569
92.41	948
97.74	133
93.43	1583
90.42	167
88.46	416
97.97	148
79.92	533
89.08	119
79.41	102
76.76	1123
80.20	101
97.89	1561
94.44	270
94.80	173
92.57	175
98.90	91
96.49	57
84.81	349
94.07	118
95.92	49
84.81	349
94.07	118
95.92	49
97.77	763
97.21	717
98.11	528
95.53	425
99.51	204
100.00	33
93.85	65
91.78	986
98.03	458
98.28	813
97.61	376
94.57	350
75.39	1162
93.78	193
86.71	316
98.71	1550
99.39	826
98.46	714
98.11	1377
97.89	95
99.23	651
98.48	461
97.25	218
98.68	151
98.65	1555
93.27	1396
90.83	109
99.10	1554
97.20	571
97.77	537
93.73	271
98.61	144
96.70	212
97.20	143
93.41	91
83.15	89
88.89	117
84.62	78
92.59	81
95.59	68
91.18	68
83.78	74
85.06	87
93.52	108
82.11	285
98.20	1552
100.00	32
88.79	232
97.27	256
97.40	77
85.48	241
81.28	561
96.44	1406
86.97	476
96.07	1551
98.39	1548
88.54	1545
98.26	1548
94.51	91
91.84	49
97.30	37
86.31	1059
98.88	625
99.11	561
99.69	323
98.90	1541
98.77	891
98.04	509
99.21	126
99.22	1541
100.00	29
98.53	681
97.90	668
99.14	116
96.69	905
90.96	1527
97.08	1540
83.14	1186
88.62	167
81.83	1541
97.53	1536
95.95	1384
100.00	36
88.52	122
98.49	796
95.64	505
98.13	214
98.57	1534
83.22	715
90.14	71
97.62	1388
97.78	135
94.78	230
94.26	122
97.01	67
92.37	236
98.76	1531
98.32	475
98.50	267
99.03	207
99.50	202
100.00	123
98.51	67
100.00	55
100.00	54
98.92	1299
99.12	226
96.76	1511
83.68	760
98.31	59
98.31	59
98.31	59
98.21	1341
96.47	85
98.23	1354
97.89	142
99.48	1528
97.55	1426
97.99	1245
98.73	236
100.00	32
85.92	1527
83.68	1532
91.46	843
84.84	653
86.54	535
88.55	358
96.44	1096
92.00	150
96.41	807
97.32	299
97.45	196
95.74	188
93.03	1520
92.72	1085
79.85	268
76.28	253
95.52	692
97.65	426
73.49	513
73.31	1536
90.48	168
92.31	52
90.85	164
84.24	736
89.13	644
96.31	1517
95.85	193
100.00	32
75.68	1209
95.74	1056
97.36	1513
97.62	1513
73.78	511
96.98	1094
92.86	168
97.66	1068
99.15	234
91.01	89
97.56	41
82.98	758
86.46	96
79.10	445
96.80	719
89.30	804
83.68	729
97.35	1511
77.47	1234
97.61	1509
100.00	29
93.82	1407
99.00	100
95.57	1511
88.82	1109
98.33	239
89.05	137
96.81	1507
86.01	536
99.14	1505
94.50	1508
95.81	1505
76.13	331
74.55	330
73.64	330
97.21	754
98.19	552
100.00	164
88.78	98
95.75	1530
98.54	1502
98.50	1269
96.97	231
97.67	1502
86.03	458
97.56	41
100.00	37
100.00	34
76.83	1105
87.63	97
97.55	1308
97.34	188
84.71	85
97.44	39
71.43	868
99.00	800
98.20	334
97.17	247
100.00	42
88.59	1052
83.98	231
96.23	106
96.19	367
81.79	604
97.13	837
94.47	615
96.48	881
98.30	587
84.22	1496
79.92	254
94.84	155
98.48	66
97.25	1199
98.63	292
86.15	65
93.57	855
94.71	227
82.64	1486
94.07	1231
98.55	275
95.00	40
94.87	39
100.00	29
95.00	40
94.59	37
96.97	33
82.67	502
95.40	1065
75.57	704
94.98	239
88.97	662
82.70	601
95.24	84
100.00	30
85.47	1039
95.37	1489
96.78	1489
91.85	675
91.06	682
96.45	1492
73.36	578
97.98	1485
79.64	1174
97.31	1485
96.88	32
88.46	494
88.76	178
80.40	352
96.44	1487
75.81	1013
75.54	1014
91.76	255
99.54	431
99.11	337
98.77	162
99.37	159
99.10	111
91.82	110
100.00	43
100.00	36
99.47	950
99.24	528
98.31	1477
87.88	1139
80.43	1487
93.85	244
92.97	128
84.84	244
93.55	155
98.25	114
95.83	120
95.76	118
94.62	93
98.63	73
80.27	299
84.94	312
77.31	498
94.92	729
98.42	506
98.44	1474
81.52	211
78.07	684
97.73	44
83.94	1476
96.94	1472
94.51	1475
86.32	965
97.35	1469
95.24	84
95.24	84
91.39	1475
86.12	209
97.87	1455
86.80	447
98.51	134
97.10	138
97.89	95
89.87	79
83.46	1282
93.48	353
93.53	201
97.92	1154
98.64	220
83.40	753
98.98	1465
88.99	227
81.66	676
87.55	1141
86.34	322
98.17	1094
97.88	1461
90.43	1463
78.52	768
88.76	89
98.36	1460
98.43	1461
83.80	142
93.62	141
85.71	98
82.47	97
82.47	97
82.22	90
86.60	97
83.84	99
82.83	99
82.47	97
81.82	99
82.29	96
83.16	1455
97.53	1456
97.28	772
88.44	225
97.65	213
100.00	179
82.10	905
83.90	1093
98.48	1315
100.00	78
92.17	217
97.04	304
78.57	1185
98.35	1453
97.17	1447
90.84	415
77.89	796
75.52	1062
98.55	1446
100.00	48
92.16	102
98.13	1447
94.44	36
98.78	82
97.70	217
98.51	941
98.90	453
81.04	596
85.71	70
98.40	1442
89.90	1436
98.10	999
96.32	435
98.18	55
87.72	391
88.03	309
86.45	391
88.35	309
99.16	1314
97.36	986
97.65	425
100.00	29
93.07	101
90.74	108
88.84	215
97.60	125
95.33	150
90.00	70
93.55	155
97.58	124
93.55	62
97.58	124
81.32	423
96.71	547
93.97	282
96.74	92
88.95	172
97.06	68
98.57	1399
96.69	484
77.91	172
92.86	154
92.86	154
96.79	1435
98.88	1434
95.27	275
96.81	188
93.15	219
92.96	213
90.74	216
86.62	157
95.26	950
98.39	1432
77.62	1059
81.38	376
85.15	357
100.00	29
75.95	1135
97.49	757
98.61	647
84.68	111
97.93	868
100.00	193
98.41	189
97.83	138
80.00	1435
95.56	135
81.56	141
99.10	777
98.74	634
98.00	250
94.90	98
97.80	865
99.39	489
90.59	85
100.00	31
93.48	46
98.60	1425
98.81	1425
95.09	1425
82.37	1418
90.65	385
82.01	1056
90.73	302
74.33	1114
85.26	95
84.27	890
88.47	1422
98.31	1181
97.35	226
75.82	579
95.17	331
93.49	307
96.10	231
96.62	207
95.08	183
96.63	89
98.31	1421
96.55	1420
80.71	1270
97.24	1415
99.13	574
92.32	651
100.00	122
86.80	682
98.17	1417
79.15	1429
71.63	571
77.39	1044
97.11	1417
72.34	1352
84.73	799
89.17	600
93.78	1414
98.85	696
98.30	704
98.14	753
98.79	660
90.60	117
95.83	1415
92.21	976
84.40	109
80.66	181
98.18	825
97.72	571
89.03	1231
74.62	595
92.98	57
95.89	1411
88.05	1063
88.26	281
98.09	1414
94.71	170
78.66	539
96.12	1159
97.66	214
74.26	272
96.92	746
98.45	645
90.06	1016
97.01	468
97.01	435
97.47	158
99.16	119
96.67	120
77.11	1254
94.82	328
86.06	452
93.53	170
98.86	1406
98.61	646
98.38	619
100.00	106
98.08	1406
81.40	172
97.53	1215
97.03	269
98.66	670
98.65	593
84.62	65
100.00	31
86.07	359
91.11	45
100.00	32
98.30	294
99.25	268
98.42	253
97.39	115
100.00	102
98.99	99
100.00	88
98.51	67
85.64	815
82.63	495
94.38	160
98.06	1390
93.08	159
97.15	1403
97.22	1403
97.72	1402
98.34	664
98.19	663
98.06	617
98.05	616
99.00	1402
98.86	1402
88.13	615
82.78	209
99.01	811
98.07	517
84.03	1403
98.04	509
96.98	497
96.50	143
98.10	105
98.10	105
94.59	74
96.00	1400
85.45	440
75.38	865
97.57	1397
79.62	520
79.48	229
99.05	842
95.45	505
97.65	1363
83.04	560
81.39	403
94.59	37
94.59	37
97.56	1396
82.02	1396
98.13	1390
96.06	254
98.78	1391
80.92	1342
97.05	1392
98.71	1391
91.99	637
79.21	178
97.41	1390
95.93	1107
99.21	126
85.59	111
83.73	1008
97.14	35
83.95	81
100.00	28
100.00	30
100.00	30
100.00	30
100.00	30
100.00	29
98.63	1389
78.32	286
79.41	1224
95.25	1179
93.21	162
98.67	902
98.34	301
96.00	100
88.06	67
95.65	46
91.84	49
100.00	32
97.22	36
100.00	33
91.49	47
99.04	933
97.89	426
83.08	1389
81.78	922
76.30	346
100.00	28
79.31	174
86.02	93
91.04	67
96.09	1381
94.12	51
98.45	1293
98.19	1381
98.12	1380
85.94	761
98.48	1379
89.32	964
87.79	262
72.19	640
95.28	1378
86.85	806
96.30	433
98.69	533
97.48	515
100.00	136
96.97	132
97.31	1375
93.58	982
91.70	976
94.76	992
98.51	268
98.18	55
97.30	371
97.30	371
98.25	1374
87.72	1376
98.40	1374
98.10	1211
84.15	82
73.30	880
89.45	398
79.28	473
94.25	1079
89.44	284
98.10	1370
99.34	758
98.69	229
98.10	211
100.00	136
82.08	1367
99.27	1370
99.25	1328
78.61	823
99.18	980
99.22	383
93.42	76
92.72	151
96.10	77
98.54	1368
73.61	1095
97.00	100
94.92	59
92.38	315
79.16	835
98.32	1367
97.15	946
97.71	306
99.05	1366
89.58	451
95.24	84
86.45	583
98.63	1164
98.92	186
99.67	1220
99.67	1219
99.59	1219
96.72	427
92.22	463
99.61	257
99.44	180
99.32	148
100.00	39
98.10	1365
96.83	63
96.09	512
98.66	299
95.70	93
78.76	339
81.36	987
97.78	1350
96.03	1359
98.40	810
98.89	542
96.90	226
91.22	148
94.25	522
96.23	212
96.70	182
83.46	508
84.89	1357
99.03	930
97.64	296
96.00	50
86.67	105
96.25	1199
98.29	117
79.85	397
97.67	1372
81.69	142
98.44	639
99.79	475
99.13	231
78.95	285
81.36	1357
98.97	1353
98.89	1171
98.68	152
85.26	529
97.05	880
97.41	1353
90.10	788
79.09	263
98.76	1129
98.17	219
98.89	1352
97.78	1352
90.56	1356
84.62	533
95.27	1354
94.13	1073
98.79	248
87.79	1335
76.25	320
82.33	696
90.78	423
97.81	137
95.95	74
96.77	681
98.25	571
95.77	71
96.60	1322
94.44	36
93.57	747
100.00	80
90.20	102
98.67	677
97.95	635
93.50	1262
71.29	1369
85.55	1114
73.58	318
97.47	1344
98.31	534
84.43	1342
99.40	1344
94.07	118
98.80	83
98.73	79
92.72	302
97.86	1355
97.41	810
97.88	189
96.15	130
97.75	89
97.56	82
91.67	108
74.05	1156
82.79	639
98.80	249
85.17	634
79.93	274
82.60	1230
97.59	332
95.93	246
97.33	225
94.27	227
94.62	93
98.68	76
98.96	1342
73.81	252
95.50	1310
72.18	841
98.88	1340
98.81	253
98.67	225
98.73	1339
95.48	199
96.08	51
80.89	764
92.62	122
88.46	52
98.50	1334
95.21	1337
98.65	1337
98.40	877
97.55	408
94.69	207
98.81	168
98.50	1336
88.26	545
97.99	1243
96.71	1214
97.55	163
98.65	148
97.20	143
83.00	1347
85.31	1144
98.75	80
94.74	95
78.15	1341
78.49	953
79.01	1067
98.77	568
97.57	247
95.97	149
100.00	88
100.00	52
96.90	709
90.62	1332
94.65	299
98.27	1329
79.65	344
89.98	1347
87.50	288
98.79	1327
91.03	78
96.16	1327
92.60	1352
99.27	957
98.87	353
79.18	730
93.23	458
97.17	106
95.28	1270
93.62	47
93.62	47
99.01	403
97.09	378
98.40	125
96.63	89
96.55	87
97.62	84
95.24	42
96.15	1323
84.05	696
97.14	1120
97.62	168
98.56	1322
96.20	79
91.80	61
84.61	1254
99.73	738
96.03	277
95.92	245
98.86	1319
98.94	1319
82.46	593
78.32	346
95.18	83
97.04	1249
98.39	62
77.28	691
96.25	853
98.69	459
92.11	38
94.04	319
96.61	118
97.14	35
76.43	577
97.87	846
98.46	455
82.86	420
79.95	419
87.20	1336
98.48	1314
90.10	828
93.15	496
74.77	1066
98.35	425
97.86	421
98.89	359
97.15	421
96.71	425
98.89	359
96.30	54
95.05	283
95.21	188
97.16	141
94.23	104
97.72	1230
77.86	140
77.86	140
98.09	1309
86.29	1021
98.47	131
76.66	1054
84.51	226
93.53	433
93.61	266
98.59	637
98.66	521
94.74	133
98.62	1308
84.40	1308
97.98	1191
97.02	168
97.47	1306
98.49	1061
97.76	223
99.39	1306
92.98	1267
98.38	1236
96.23	982
97.99	299
73.46	712
98.22	1291
97.90	525
99.04	311
90.65	417
96.78	1026
93.65	126
94.63	149
98.63	73
97.47	1264
95.38	65
96.62	1303
99.39	1303
97.26	912
98.58	351
98.70	923
92.45	159
78.36	1058
82.28	158
98.54	1298
84.77	1116
86.43	199
88.69	274
81.73	1297
97.95	878
100.00	48
96.88	32
78.95	798
98.60	783
97.94	194
99.40	166
96.55	87
84.15	410
85.01	1074
86.34	776
98.40	936
98.61	1297
83.73	1291
79.26	1302
96.50	400
97.96	294
98.11	159
99.15	117
92.36	144
97.30	111
88.78	1025
89.73	263
90.43	376
91.75	97
77.98	504
91.33	173
100.00	77
75.41	1285
85.92	767
99.18	1213
100.00	39
86.26	1310
99.06	532
97.10	69
81.59	831
78.66	1031
96.72	1007
99.61	255
98.45	1290
97.75	1290
84.52	840
85.71	63
97.12	1286
96.05	152
98.41	126
100.00	36
92.31	52
73.50	551
93.88	196
98.06	1287
77.75	373
77.97	354
80.22	278
79.13	115
94.44	36
84.62	208
95.54	1008
86.05	301
98.13	1285
92.12	1281
98.36	1284
94.62	632
98.73	314
98.93	187
98.20	111
81.52	92
74.70	1083
100.00	28
98.36	1282
97.41	501
87.83	649
100.00	34
76.85	1283
98.36	1282
95.12	861
95.62	274
98.52	135
85.83	127
100.00	33
97.89	1280
95.36	1164
98.30	881
99.20	374
97.97	1281
91.23	57
74.95	479
86.84	76
82.23	1204
95.80	1285
82.74	736
99.06	1277
91.67	1297
96.16	1277
95.68	625
96.99	499
97.53	81
75.84	807
80.66	424
85.89	163
85.31	1144
97.35	340
98.10	315
98.77	243
99.15	236
100.00	48
83.56	1247
90.12	81
96.74	827
86.82	129
100.00	48
83.79	1209
77.59	116
79.32	527
96.75	1292
98.27	1270
81.16	138
95.93	1056
100.00	68
73.84	929
71.71	820
97.56	1107
100.00	110
98.09	209
98.82	169
99.07	108
98.82	85
95.40	87
100.00	72
98.55	69
97.22	72
98.51	67
95.77	71
98.36	61
79.10	1043
79.38	422
98.01	151
92.79	985
92.77	166
77.46	519
95.27	1268
80.61	1057
76.31	1085
99.03	518
99.22	383
98.60	215
96.12	103
73.20	1239
84.02	507
95.65	666
95.97	298
98.78	82
100.00	40
98.43	1274
83.64	1265
78.75	1280
99.57	470
99.42	343
99.11	112
100.00	83
100.00	80
80.00	655
98.73	1263
98.04	102
96.91	1263
97.36	871
96.36	247
82.52	715
86.55	171
97.67	86
86.23	632
80.47	645
76.76	1020
94.88	1231
85.69	699
97.56	41
98.11	950
100.00	184
78.10	347
79.26	270
96.32	1006
92.90	155
84.37	1107
98.08	573
98.64	368
98.61	287
98.41	1258
85.30	626
98.57	1259
83.06	307
81.16	807
99.20	1257
98.26	345
95.00	40
97.22	144
82.39	1278
96.88	801
97.21	394
92.00	75
98.11	1219
98.72	1254
82.57	109
94.87	39
98.00	1252
97.67	43
84.44	1253
87.43	573
96.80	1250
98.64	1247
97.60	1249
97.38	917
82.02	228
76.44	938
94.36	957
80.89	586
87.04	270
96.29	593
95.43	569
99.01	101
77.23	382
94.59	37
98.48	1247
75.99	429
79.18	365
100.00	31
78.93	1210
81.88	1010
99.07	752
95.74	493
86.29	474
97.44	430
100.00	332
97.87	328
98.18	110
96.78	1244
88.12	345
99.36	1244
99.03	517
98.09	367
98.95	1243
81.76	987
86.82	220
94.34	53
83.64	110
97.49	638
96.10	564
100.00	34
86.71	316
80.63	537
98.20	887
98.67	300
84.38	416
99.03	1239
82.13	1242
99.30	431
99.52	421
99.46	185
99.22	128
84.16	101
96.43	1231
100.00	59
99.11	1238
98.63	1239
78.91	1214
76.57	1255
95.62	1234
78.96	1250
87.10	62
87.10	62
87.10	62
87.10	62
87.10	62
87.72	57
98.68	1210
100.00	28
100.00	28
80.65	367
87.95	83
100.00	36
100.00	32
97.06	34
100.00	29
98.87	1235
97.59	996
98.27	231
97.89	1234
97.32	1232
98.06	1234
78.62	767
98.66	673
98.71	311
98.08	208
98.30	1234
86.64	599
98.62	1233
97.35	680
97.10	552
73.67	566
74.69	636
98.90	364
100.00	347
98.34	181
97.21	179
98.98	98
98.91	734
98.85	87
90.73	1230
93.12	189
98.46	1233
96.66	1229
98.21	1229
97.39	1035
98.19	166
97.68	1205
88.75	471
91.09	359
98.35	544
97.91	335
98.76	322
97.85	1023
99.47	188
99.27	1228
98.13	1227
86.36	132
97.64	1228
99.00	801
100.00	158
99.21	126
93.17	747
97.80	1227
73.94	986
88.30	171
97.49	996
97.57	206
87.69	1227
97.90	1189
96.72	640
94.37	71
91.55	71
95.55	517
94.89	137
91.94	62
97.80	318
99.57	235
99.54	218
97.87	141
96.97	132
98.08	104
79.28	724
86.68	1224
97.80	1225
96.59	264
100.00	36
96.15	52
96.21	817
95.77	71
90.48	84
98.22	1182
95.98	646
97.54	487
100.00	29
98.04	1224
96.56	1222
82.30	825
100.00	33
95.67	1225
80.72	1229
80.97	431
88.89	81
98.92	464
99.72	352
97.74	354
86.42	81
85.67	314
86.93	436
97.92	96
98.81	1094
98.36	122
84.16	1155
98.77	1219
83.56	675
78.63	889
92.96	142
91.30	92
76.69	592
87.44	199
82.50	703
100.00	289
95.76	330
100.00	224
98.40	187
96.33	109
94.32	651
94.19	551
80.71	368
83.65	636
98.41	502
95.84	625
79.25	771
99.58	240
97.12	208
99.42	173
100.00	123
98.21	112
100.00	93
100.00	77
96.20	79
96.09	307
96.60	1175
98.56	624
99.50	597
97.22	108
100.00	82
98.01	1004
97.14	175
79.90	771
84.70	634
92.47	239
83.65	104
90.01	1141
99.09	1212
88.83	788
92.92	819
77.07	663
89.78	137
94.72	663
93.10	290
76.11	1176
80.92	1069
96.19	1207
77.41	881
79.15	307
83.98	1211
82.76	1009
81.99	994
95.67	763
97.86	374
95.47	1125
91.38	58
97.78	1127
98.50	1202
88.14	59
98.08	1201
88.30	1154
92.44	172
98.50	1201
75.77	809
84.03	864
100.00	42
79.10	737
79.35	1201
96.43	56
100.00	34
79.66	895
82.25	721
84.58	201
87.58	773
93.71	350
78.53	163
97.38	267
83.15	1151
90.10	1091
84.55	440
82.75	1200
97.38	1029
97.69	173
98.29	759
97.88	425
99.58	1196
84.81	349
80.59	340
89.16	369
82.78	418
98.18	55
96.75	1170
84.24	812
98.72	937
100.00	253
98.51	1009
97.65	170
99.16	1192
98.76	566
99.37	319
99.24	132
96.21	132
96.62	296
100.00	236
99.52	207
99.48	191
100.00	87
97.40	77
98.76	643
94.02	368
93.69	111
97.26	1206
85.16	128
99.16	1189
95.87	968
81.22	197
81.73	197
81.73	197
81.44	194
81.22	197
78.87	194
97.37	456
92.22	347
93.06	216
76.92	1109
85.82	388
98.41	126
96.51	86
98.82	1188
91.95	957
95.54	224
98.14	1184
99.33	1187
80.90	1199
81.71	350
98.68	680
99.77	444
97.47	1185
98.73	1185
92.41	1185
98.57	1185
98.00	50
94.44	1187
82.38	681
98.73	943
100.00	172
97.63	1183
83.00	606
94.67	75
84.42	77
82.42	1183
98.14	1182
99.07	1182
95.43	1181
98.53	1021
95.60	91
95.71	70
84.43	1201
74.58	834
98.13	1178
71.73	474
96.95	1017
87.96	108
87.16	109
80.73	109
89.83	59
87.50	64
100.00	34
100.00	33
100.00	30
97.30	37
95.76	590
98.08	261
98.01	151
94.23	104
100.00	64
77.00	839
100.00	36
76.97	1203
97.02	1175
98.61	793
76.47	1190
98.98	1175
97.87	1175
98.04	1175
94.38	783
97.85	233
97.84	139
98.30	588
97.26	438
96.79	1058
77.59	1196
92.92	113
86.36	946
95.75	682
97.13	349
98.21	112
97.49	1075
97.38	879
95.02	301
93.13	291
93.18	44
95.44	373
96.15	182
96.92	65
91.53	59
90.95	199
96.90	129
94.23	156
86.36	66
84.91	517
96.74	92
96.31	325
96.26	1177
98.55	1173
98.03	760
92.23	399
77.97	1185
76.79	280
99.01	405
96.72	274
98.77	243
98.94	188
98.72	1171
98.55	1171
97.39	383
97.01	335
77.00	426
96.90	1161
80.17	1175
97.56	41
89.00	300
90.08	353
96.32	1169
86.36	308
97.86	1168
86.17	745
75.64	1178
99.36	1098
100.00	50
99.18	1098
100.00	50
98.54	1098
100.00	50
98.43	382
100.00	50
99.17	361
98.30	176
97.73	176
83.72	780
90.14	213
97.16	1164
98.00	751
93.88	98
99.14	1166
97.94	1166
98.31	828
97.26	146
99.08	109
98.11	1165
98.38	680
97.58	413
94.35	797
92.73	55
92.49	799
92.73	55
81.32	1151
99.31	289
98.16	272
97.85	186
96.82	157
98.04	102
97.00	100
98.53	340
99.63	272
97.73	220
98.31	177
98.02	101
72.95	1024
90.98	1164
96.23	477
73.65	1078
88.24	272
95.42	1180
93.94	66
94.76	1183
98.41	126
88.08	663
96.25	1039
90.52	116
98.77	81
98.61	72
98.88	1160
98.34	603
93.81	97
98.18	55
98.62	727
95.83	432
93.88	1161
100.00	34
84.08	1011
100.00	37
100.00	34
100.00	34
87.05	386
95.73	1194
94.90	98
98.55	69
97.49	359
90.25	277
97.60	208
98.95	191
90.62	341
82.45	359
83.89	149
84.48	1160
99.09	766
98.46	390
94.37	1155
96.97	33
90.48	42
96.77	93
99.22	1157
89.85	197
80.49	123
80.77	130
85.95	669
87.94	315
87.14	70
78.13	503
75.13	559
85.41	521
72.29	415
89.01	828
94.81	289
98.90	997
97.28	147
81.29	556
97.06	34
81.87	1015
96.88	1155
97.92	1152
98.39	62
97.83	1153
98.96	1153
79.53	425
80.55	401
82.14	459
98.38	1050
73.92	740
87.72	863
87.21	383
80.92	655
90.33	548
80.74	571
91.54	130
98.43	1149
96.56	1045
85.00	80
98.03	507
98.32	297
99.47	187
96.04	101
81.15	1061
98.45	647
98.95	285
97.80	182
96.20	606
97.14	35
94.44	36
80.58	834
96.32	190
100.00	133
89.63	1148
95.64	1147
98.95	1146
84.41	526
83.05	348
83.85	1071
80.87	1150
97.79	907
95.55	247
91.03	145
90.62	128
97.91	1146
98.47	587
96.32	544
94.19	327
80.00	480
79.58	480
73.52	948
98.25	1144
93.98	83
97.93	483
98.80	249
98.73	158
96.46	113
98.11	106
73.79	515
78.39	805
84.68	666
96.17	183
84.53	375
85.84	551
83.37	487
99.29	1120
98.77	1140
95.30	298
97.02	1141
99.39	1139
75.23	222
86.01	436
85.00	340
87.97	507
97.28	1138
98.74	557
96.14	544
83.20	1143
98.38	1113
97.09	1134
71.70	901
96.57	1137
97.09	1135
78.20	1133
86.48	429
98.24	1134
87.69	65
98.50	1133
78.07	1117
71.60	905
98.65	668
97.43	350
100.00	95
74.63	1021
84.95	1116
97.98	1139
85.10	1094
97.42	1125
97.08	1131
99.39	330
97.38	305
97.68	259
97.96	98
95.96	99
85.12	1129
81.90	337
80.93	367
86.34	161
81.60	337
80.93	367
86.34	161
80.93	367
81.71	328
82.08	759
97.20	607
97.28	147
98.18	110
98.13	1124
97.34	1128
97.41	848
98.04	255
97.78	1127
78.11	201
84.34	83
97.42	1126
84.79	940
75.04	1122
73.14	510
80.42	577
93.07	202
91.18	136
95.41	1068
96.18	157
94.84	543
97.22	72
98.46	65
93.85	65
94.02	184
95.45	88
91.80	61
99.11	1123
97.38	840
99.20	251
79.60	397
93.29	164
91.04	212
84.00	125
98.65	668
97.78	856
97.42	194
96.72	1038
99.13	1037
96.77	433
95.27	296
95.31	128
100.00	48
95.34	1094
85.88	1140
97.95	1122
97.23	1120
75.71	885
83.35	1129
88.37	301
98.66	1120
98.85	953
100.00	61
97.75	666
93.55	124
100.00	48
89.72	107
84.72	288
83.53	911
94.21	121
100.00	28
97.41	1119
98.84	1118
99.24	132
80.92	283
96.42	1118
89.62	1117
75.73	511
75.73	511
90.27	401
100.00	38
97.37	38
92.65	136
85.50	531
80.14	554
97.09	688
98.09	418
97.98	792
73.70	848
98.65	1115
99.60	756
99.70	331
93.28	1116
93.02	86
90.00	80
93.67	79
95.14	740
97.59	290
98.74	1114
91.45	1123
95.54	919
86.02	93
96.31	1111
100.00	31
92.86	112
100.00	72
100.00	67
98.92	1113
89.62	838
99.19	1112
97.84	416
98.68	380
97.18	142
97.74	133
98.65	1113
97.32	149
96.51	86
93.80	661
95.74	1033
98.61	72
76.21	269
99.33	894
95.03	181
82.49	1131
97.84	1111
99.01	1110
89.76	127
100.00	35
97.30	37
92.50	40
97.06	34
100.00	29
95.94	197
96.00	100
100.00	66
98.15	54
98.83	1109
95.65	46
96.21	1109
98.47	1108
79.73	1026
93.39	1120
93.54	418
83.58	201
86.78	227
92.56	1115
84.90	1106
84.30	1108
96.85	539
98.64	295
97.52	121
97.35	113
94.43	1059
99.10	1106
87.66	478
98.06	980
95.49	133
95.93	1105
95.48	1106
83.26	1105
98.10	1103
97.71	1049
95.56	45
97.78	45
95.56	45
100.00	31
94.74	38
86.73	716
88.24	357
94.59	37
88.70	522
91.36	1077
81.49	1113
98.37	1101
90.52	1002
75.83	1117
98.73	1100
98.90	1095
80.14	1007
95.28	127
80.93	215
97.52	765
96.68	331
96.67	240
98.72	1097
82.33	651
96.07	356
99.05	317
95.68	139
96.03	126
94.26	122
96.97	363
99.16	238
98.90	182
85.25	217
99.50	399
98.30	412
99.14	116
75.84	356
80.84	428
98.88	538
98.31	532
99.43	174
97.54	122
95.04	121
93.33	60
98.36	1098
92.08	202
93.69	111
82.67	629
98.81	1097
96.03	881
97.42	194
98.31	295
97.14	35
98.32	416
99.07	321
98.18	605
98.29	293
99.44	178
97.81	1096
98.63	1095
78.91	313
91.54	674
84.28	159
98.54	1094
89.80	461
82.90	497
82.67	1050
98.44	1092
98.63	1093
98.17	1091
75.81	186
97.69	779
96.00	150
96.88	96
97.80	1093
80.49	451
78.90	616
88.92	1092
96.56	902
95.04	141
99.08	1091
95.78	1091
98.90	1090
97.25	364
97.98	346
97.41	193
98.01	151
75.69	288
98.35	1090
79.92	976
100.00	32
77.58	513
93.15	73
88.46	104
96.05	835
98.51	67
83.38	1047
86.24	850
82.90	813
74.42	477
96.69	1088
86.58	149
97.70	1087
97.03	404
97.99	299
95.92	196
98.81	84
79.11	766
99.17	1084
92.78	872
96.86	159
79.30	633
94.12	153
98.06	1084
98.35	789
98.54	274
80.96	1082
96.44	927
98.62	145
80.36	891
79.67	1087
93.90	82
85.41	610
75.29	599
99.26	1077
96.05	76
96.60	1060
100.00	48
98.60	501
97.53	324
98.25	114
100.00	101
94.17	103
81.80	1088
88.52	845
98.42	1078
98.96	578
96.99	499
80.16	509
84.64	586
87.40	246
82.55	1083
97.83	1060
87.84	946
79.00	300
95.64	528
97.09	344
96.06	127
97.09	962
92.86	112
92.29	1076
97.03	1076
98.42	1076
99.02	305
94.42	448
99.71	344
98.11	212
96.28	1075
96.27	885
92.41	290
98.39	436
99.51	409
99.01	202
96.66	898
96.84	158
99.07	1074
97.61	753
99.38	321
93.15	219
92.96	213
91.22	547
100.00	32
99.35	1072
89.09	55
88.89	54
89.18	379
91.89	74
94.86	1071
97.11	1071
84.01	644
88.89	396
74.04	678
98.71	700
98.43	383
93.20	103
94.92	59
89.39	179
76.78	745
92.97	1067
98.38	432
98.86	352
99.41	170
100.00	93
99.06	1069
100.00	65
98.97	876
98.99	199
74.76	420
83.84	229
98.31	1067
99.44	1067
98.78	1067
97.55	1063
77.91	258
84.75	282
96.38	138
82.04	334
77.11	249
80.17	812
80.12	171
97.81	274
98.66	224
100.00	119
98.90	91
100.00	85
95.45	66
86.05	258
97.65	1064
98.50	467
98.54	206
97.74	177
94.44	72
84.18	1068
96.60	648
91.30	322
76.89	264
96.14	1062
82.07	396
96.23	1062
81.33	166
99.34	1062
99.52	619
99.55	440
74.24	691
93.73	319
94.76	191
86.99	999
97.83	1061
97.96	786
96.76	247
98.46	130
98.54	888
98.70	154
87.86	1063
89.33	75
100.00	31
