ID	HLT_pres	HLT_abs	NORA_pres	NORA_abs	effect_size	pvalue
gene_id_14443	13	3	16	2	-0.151724137931	0.648093841642
gene_id_41868	4	12	1	17	0.386206896552	0.1642228739
gene_id_11059	3	13	2	16	0.151724137931	0.648093841642
gene_id_32294	3	13	2	16	0.151724137931	0.648093841642
gene_id_10721	1	15	0	18	0.545454545455	0.470588235294
gene_id_15532	15	1	16	2	0.150537634409	1.0
gene_id_10723	1	15	0	18	0.545454545455	0.470588235294
gene_id_45522	0	16	4	14	-0.533333333333	0.10522684147
gene_id_10725	2	14	2	16	0.0333333333333	1.0
gene_id_10724	1	15	0	18	0.545454545455	0.470588235294
gene_id_29450	2	14	3	15	-0.0827586206897	1.0
gene_id_10729	9	7	12	6	-0.10989010989	0.725376021667
gene_id_10728	6	10	7	11	-0.014652014652	1.0
gene_id_21706	12	4	13	5	0.0355555555556	1.0
gene_id_18110	16	0	18	0	NA	1.0
gene_id_7187	15	1	16	2	0.150537634409	1.0
gene_id_334	12	4	4	14	0.527777777778	0.00509232958764
gene_id_23116	9	7	5	13	0.292857142857	0.162505843852
gene_id_26974	7	9	13	5	-0.292857142857	0.162505843852
gene_id_23118	1	15	2	16	-0.150537634409	1.0
gene_id_338	15	1	17	1	-0.03125	1.0
gene_id_4782	3	13	0	18	0.58064516129	0.0935828877005
gene_id_2694	10	6	16	2	-0.365384615385	0.10998752823
gene_id_7189	3	13	0	18	0.58064516129	0.0935828877005
gene_id_11800	5	11	1	17	0.440476190476	0.0782182222672
gene_id_31647	4	12	6	12	-0.1	0.714591970877
gene_id_92460	3	13	0	18	0.58064516129	0.0935828877005
gene_id_26669	5	11	7	11	-0.0833333333333	0.728896841902
gene_id_71908	1	15	4	14	-0.31724137931	0.340175953079
gene_id_37580	11	5	16	2	-0.306878306878	0.214278491253
gene_id_69846	4	12	12	6	-0.416666666667	0.0204222167354
gene_id_12866	4	12	7	11	-0.158102766798	0.476751946607
gene_id_77510	7	9	13	5	-0.292857142857	0.162505843852
gene_id_77512	4	12	7	11	-0.158102766798	0.476751946607
gene_id_87448	10	6	16	2	-0.365384615385	0.10998752823
gene_id_90204	3	13	5	13	-0.125	0.693261873462
gene_id_36000	10	6	15	3	-0.266666666667	0.249671352007
gene_id_85826	3	13	5	13	-0.125	0.693261873462
gene_id_29937	1	15	0	18	0.545454545455	0.470588235294
gene_id_69841	12	4	15	3	-0.126984126984	0.681464253211
gene_id_22474	3	13	0	18	0.58064516129	0.0935828877005
gene_id_71909	1	15	4	14	-0.31724137931	0.340175953079
gene_id_66063	2	14	1	17	0.215053763441	0.590909090909
gene_id_63318	5	11	8	10	-0.139194139194	0.496522706389
gene_id_88501	2	14	5	13	-0.232804232804	0.405399939327
gene_id_23385	3	13	1	17	0.316666666667	0.322580645161
gene_id_17475	3	13	6	12	-0.186666666667	0.447871372232
gene_id_70551	1	15	8	10	-0.488888888889	0.0189098998888
gene_id_27110	2	14	10	8	-0.469696969697	0.0129193467782
gene_id_4986	4	12	3	15	0.126984126984	0.681464253211
gene_id_80531	6	10	13	5	-0.350877192982	0.082407183505
gene_id_24867	7	9	10	8	-0.117647058824	0.731857331097
gene_id_22471	1	15	0	18	0.545454545455	0.470588235294
gene_id_59652	16	0	18	0	NA	1.0
gene_id_84853	5	11	8	10	-0.139194139194	0.496522706389
gene_id_59650	3	13	6	12	-0.186666666667	0.447871372232
gene_id_91308	16	0	18	0	NA	1.0
gene_id_63429	1	15	7	11	-0.451923076923	0.0425051403917
gene_id_22308	10	6	4	14	0.414285714286	0.0348761103319
gene_id_22309	0	16	2	16	-0.5	0.486631016043
gene_id_55106	1	15	3	15	-0.25	0.604105571848
gene_id_69848	2	14	9	9	-0.426877470356	0.0295884315907
gene_id_91306	16	0	18	0	NA	1.0
gene_id_91301	15	1	16	2	0.150537634409	1.0
gene_id_22300	9	7	8	10	0.117647058824	0.731857331097
gene_id_91110	3	13	4	14	-0.0529100529101	1.0
gene_id_31630	3	13	6	12	-0.186666666667	0.447871372232
gene_id_31634	1	15	2	16	-0.150537634409	1.0
gene_id_7365	6	10	9	9	-0.126315789474	0.50960003869
gene_id_12908	3	13	7	11	-0.241666666667	0.270057639802
gene_id_71682	15	1	17	1	-0.03125	1.0
gene_id_20795	11	5	13	5	-0.0416666666667	1.0
gene_id_28895	1	15	4	14	-0.31724137931	0.340175953079
gene_id_841	0	16	1	17	-0.484848484848	1.0
gene_id_34579	6	10	4	14	0.183333333333	0.456931944585
gene_id_599	13	3	15	3	-0.0357142857143	1.0
gene_id_598	15	1	17	1	-0.03125	1.0
gene_id_845	0	16	1	17	-0.484848484848	1.0
gene_id_86477	9	7	11	7	-0.05	1.0
gene_id_34572	8	8	11	7	-0.112280701754	0.73028002128
gene_id_594	7	9	4	14	0.245059288538	0.274304783092
gene_id_849	15	1	15	3	0.25	0.604105571848
gene_id_848	6	10	7	11	-0.014652014652	1.0
gene_id_591	11	5	14	4	-0.115555555556	0.702699969663
gene_id_33705	2	14	2	16	0.0333333333333	1.0
gene_id_593	5	11	9	9	-0.192857142857	0.315074720704
gene_id_34575	9	7	5	13	0.292857142857	0.162505843852
gene_id_24766	10	6	16	2	-0.365384615385	0.10998752823
gene_id_65868	5	11	4	14	0.115555555556	0.702699969663
gene_id_48514	0	16	7	11	-0.592592592593	0.00804220970419
gene_id_63314	1	15	0	18	0.545454545455	0.470588235294
gene_id_89362	5	11	6	12	-0.0237154150198	1.0
gene_id_19641	15	1	17	1	-0.03125	1.0
gene_id_30246	8	8	4	14	0.30303030303	0.151414615273
gene_id_47010	8	8	5	13	0.234432234432	0.290554722639
gene_id_17979	6	10	5	13	0.110671936759	0.716573971079
gene_id_27362	8	8	4	14	0.30303030303	0.151414615273
gene_id_22241	1	15	1	17	0.03125	1.0
gene_id_30247	14	2	17	1	-0.215053763441	0.590909090909
gene_id_22247	14	2	16	2	-0.0333333333333	1.0
gene_id_27366	1	15	3	15	-0.25	0.604105571848
gene_id_55045	14	2	14	4	0.166666666667	0.660228536758
gene_id_32346	13	3	16	2	-0.151724137931	0.648093841642
gene_id_91160	16	0	18	0	NA	1.0
gene_id_91161	15	1	16	2	0.150537634409	1.0
gene_id_17973	2	14	2	16	0.0333333333333	1.0
gene_id_17972	13	3	13	5	0.125	0.693261873462
gene_id_17974	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_66366	3	13	9	9	-0.340909090909	0.079595686028
gene_id_82859	2	14	4	14	-0.166666666667	0.660228536758
gene_id_4785	5	11	10	8	-0.245614035088	0.18539117538
gene_id_92136	8	8	8	10	0.0555555555556	1.0
gene_id_20863	3	13	2	16	0.151724137931	0.648093841642
gene_id_87915	1	15	1	17	0.03125	1.0
gene_id_20865	6	10	6	12	0.0454545454545	1.0
gene_id_6168	8	8	12	6	-0.171428571429	0.486714707163
gene_id_20866	8	8	5	13	0.234432234432	0.290554722639
gene_id_3405	4	12	5	13	-0.0355555555556	1.0
gene_id_3404	3	13	3	15	0.0357142857143	1.0
gene_id_3407	2	14	4	14	-0.166666666667	0.660228536758
gene_id_24761	12	4	8	10	0.314285714286	0.0920894391514
gene_id_3401	3	13	7	11	-0.241666666667	0.270057639802
gene_id_3400	11	5	15	3	-0.201923076923	0.428995179829
gene_id_3403	2	14	3	15	-0.0827586206897	1.0
gene_id_38411	9	7	8	10	0.117647058824	0.731857331097
gene_id_20201	12	4	14	4	-0.0384615384615	1.0
gene_id_25757	9	7	10	8	0.00701754385965	1.0
gene_id_78817	2	14	3	15	-0.0827586206897	1.0
gene_id_24367	1	15	0	18	0.545454545455	0.470588235294
gene_id_72287	4	12	7	11	-0.158102766798	0.476751946607
gene_id_5120	4	12	12	6	-0.416666666667	0.0204222167354
gene_id_16371	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_72089	1	15	6	12	-0.412698412698	0.0900495500051
gene_id_39709	1	15	0	18	0.545454545455	0.470588235294
gene_id_50903	1	15	2	16	-0.150537634409	1.0
gene_id_16376	1	15	1	17	0.03125	1.0
gene_id_92645	9	7	5	13	0.292857142857	0.162505843852
gene_id_39604	7	9	13	5	-0.292857142857	0.162505843852
gene_id_62410	9	7	13	5	-0.174242424242	0.475397784978
gene_id_25988	13	3	12	6	0.186666666667	0.447871372232
gene_id_69575	1	15	1	17	0.03125	1.0
gene_id_76807	6	10	10	8	-0.180555555556	0.326918883512
gene_id_1809	11	5	16	2	-0.306878306878	0.214278491253
gene_id_1808	2	14	1	17	0.215053763441	0.590909090909
gene_id_34233	13	3	14	4	0.0529100529101	1.0
gene_id_37375	9	7	15	3	-0.325	0.134149054505
gene_id_64502	0	16	0	18	NA	1.0
gene_id_37377	6	10	12	6	-0.291666666667	0.167926053951
gene_id_1800	7	9	8	10	-0.00701754385965	1.0
gene_id_1807	9	7	12	6	-0.10989010989	0.725376021667
gene_id_37373	5	11	13	5	-0.409722222222	0.0374030148068
gene_id_1804	9	7	7	11	0.173611111111	0.492106238901
gene_id_69544	3	13	5	13	-0.125	0.693261873462
gene_id_38734	1	15	2	16	-0.150537634409	1.0
gene_id_85484	9	7	11	7	-0.05	1.0
gene_id_15207	16	0	12	6	0.571428571429	0.0197575440329
gene_id_38735	8	8	5	13	0.234432234432	0.290554722639
gene_id_69101	15	1	18	0	-0.545454545455	0.470588235294
gene_id_36364	13	3	17	1	-0.316666666667	0.322580645161
gene_id_3663	8	8	15	3	-0.379446640316	0.0662958843159
gene_id_92302	11	5	10	8	0.139194139194	0.496522706389
gene_id_36361	11	5	11	7	0.0833333333333	0.728896841902
gene_id_1575	14	2	17	1	-0.215053763441	0.590909090909
gene_id_36362	0	16	1	17	-0.484848484848	1.0
gene_id_61220	5	11	14	4	-0.470175438596	0.0142313007719
gene_id_8195	15	1	17	1	-0.03125	1.0
gene_id_87049	2	14	3	15	-0.0827586206897	1.0
gene_id_2137	6	10	3	15	0.266666666667	0.249671352007
gene_id_84664	6	10	3	15	0.266666666667	0.249671352007
gene_id_48605	8	8	10	8	-0.0555555555556	1.0
gene_id_63531	8	8	6	12	0.171428571429	0.486714707163
gene_id_35621	9	7	8	10	0.117647058824	0.731857331097
gene_id_35620	13	3	13	5	0.125	0.693261873462
gene_id_38412	5	11	5	13	0.0416666666667	1.0
gene_id_12705	5	11	4	14	0.115555555556	0.702699969663
gene_id_66812	4	12	3	15	0.126984126984	0.681464253211
gene_id_35628	6	10	5	13	0.110671936759	0.716573971079
gene_id_950	10	6	7	11	0.235294117647	0.302829060852
gene_id_5769	8	8	14	4	-0.30303030303	0.151414615273
gene_id_78321	16	0	18	0	NA	1.0
gene_id_78327	1	15	8	10	-0.488888888889	0.0189098998888
gene_id_34426	10	6	12	6	-0.0454545454545	1.0
gene_id_78324	1	15	0	18	0.545454545455	0.470588235294
gene_id_88260	3	13	9	9	-0.340909090909	0.079595686028
gene_id_3604	2	14	2	16	0.0333333333333	1.0
gene_id_37900	7	9	9	9	-0.0625	0.744475809633
gene_id_62485	6	10	10	8	-0.180555555556	0.326918883512
gene_id_33348	9	7	8	10	0.117647058824	0.731857331097
gene_id_86171	4	12	10	8	-0.314285714286	0.0920894391514
gene_id_86170	6	10	13	5	-0.350877192982	0.082407183505
gene_id_62481	1	15	4	14	-0.31724137931	0.340175953079
gene_id_86176	5	11	15	3	-0.535714285714	0.00446902648383
gene_id_86175	7	9	12	6	-0.231578947368	0.299817833019
gene_id_61229	4	12	8	10	-0.212121212121	0.296648449969
gene_id_37906	9	7	14	4	-0.245059288538	0.274304783092
gene_id_86178	12	4	17	1	-0.386206896552	0.1642228739
gene_id_11184	2	14	2	16	0.0333333333333	1.0
gene_id_88710	1	15	1	17	0.03125	1.0
gene_id_37907	8	8	13	5	-0.234432234432	0.290554722639
gene_id_65134	10	6	10	8	0.0714285714286	0.738453353968
gene_id_65135	2	14	0	18	0.5625	0.213903743316
gene_id_93216	13	3	15	3	-0.0357142857143	1.0
gene_id_65137	10	6	11	7	0.014652014652	1.0
gene_id_85486	8	8	13	5	-0.234432234432	0.290554722639
gene_id_93212	13	3	17	1	-0.316666666667	0.322580645161
gene_id_85485	4	12	10	8	-0.314285714286	0.0920894391514
gene_id_22935	11	5	10	8	0.139194139194	0.496522706389
gene_id_22934	12	4	15	3	-0.126984126984	0.681464253211
gene_id_24030	12	4	13	5	0.0355555555556	1.0
gene_id_85489	7	9	11	7	-0.173611111111	0.492106238901
gene_id_24036	12	4	12	6	0.1	0.714591970877
gene_id_48347	2	14	3	15	-0.0827586206897	1.0
gene_id_24034	13	3	13	5	0.125	0.693261873462
gene_id_958	3	13	5	13	-0.125	0.693261873462
gene_id_4298	4	12	7	11	-0.158102766798	0.476751946607
gene_id_37708	13	3	12	6	0.186666666667	0.447871372232
gene_id_38069	5	11	2	16	0.306878306878	0.214278491253
gene_id_4291	4	12	0	18	0.6	0.0392444367776
gene_id_37705	8	8	15	3	-0.379446640316	0.0662958843159
gene_id_4293	4	12	7	11	-0.158102766798	0.476751946607
gene_id_33439	8	8	8	10	0.0555555555556	1.0
gene_id_17027	15	1	16	2	0.150537634409	1.0
gene_id_74782	6	10	6	12	0.0454545454545	1.0
gene_id_37703	8	8	11	7	-0.112280701754	0.73028002128
gene_id_53058	9	7	14	4	-0.245059288538	0.274304783092
gene_id_68567	4	12	14	4	-0.527777777778	0.00509232958764
gene_id_82700	2	14	4	14	-0.166666666667	0.660228536758
gene_id_6836	13	3	16	2	-0.151724137931	0.648093841642
gene_id_9355	16	0	17	1	0.484848484848	1.0
gene_id_86282	11	5	12	6	0.0237154150198	1.0
gene_id_56024	6	10	11	7	-0.235294117647	0.302829060852
gene_id_56025	16	0	18	0	NA	1.0
gene_id_9351	10	6	6	12	0.291666666667	0.167926053951
gene_id_12610	1	15	1	17	0.03125	1.0
gene_id_12615	1	15	0	18	0.545454545455	0.470588235294
gene_id_19083	5	11	2	16	0.306878306878	0.214278491253
gene_id_12619	2	14	2	16	0.0333333333333	1.0
gene_id_21800	9	7	12	6	-0.10989010989	0.725376021667
gene_id_83536	2	14	1	17	0.215053763441	0.590909090909
gene_id_15424	15	1	16	2	0.150537634409	1.0
gene_id_40096	4	12	8	10	-0.212121212121	0.296648449969
gene_id_9181	15	1	16	2	0.150537634409	1.0
gene_id_23684	14	2	17	1	-0.215053763441	0.590909090909
gene_id_7404	12	4	12	6	0.1	0.714591970877
gene_id_23686	11	5	15	3	-0.201923076923	0.428995179829
gene_id_54087	7	9	10	8	-0.117647058824	0.731857331097
gene_id_38609	5	11	0	18	0.620689655172	0.0156977747111
gene_id_5956	16	0	18	0	NA	1.0
gene_id_50970	12	4	9	9	0.263736263736	0.171727039706
gene_id_27231	10	6	4	14	0.414285714286	0.0348761103319
gene_id_38917	13	3	11	7	0.241666666667	0.270057639802
gene_id_4471	1	15	6	12	-0.412698412698	0.0900495500051
gene_id_4470	7	9	12	6	-0.231578947368	0.299817833019
gene_id_1113	14	2	14	4	0.166666666667	0.660228536758
gene_id_50977	7	9	15	3	-0.431818181818	0.0299430929696
gene_id_50978	9	7	16	2	-0.417777777778	0.0522803114572
gene_id_50979	0	16	4	14	-0.533333333333	0.10522684147
gene_id_69108	2	14	7	11	-0.337777777778	0.125088482152
gene_id_29133	0	16	2	16	-0.5	0.486631016043
gene_id_38396	11	5	14	4	-0.115555555556	0.702699969663
gene_id_1118	16	0	17	1	0.484848484848	1.0
gene_id_38395	0	16	0	18	NA	1.0
gene_id_27662	7	9	8	10	-0.00701754385965	1.0
gene_id_88264	3	13	9	9	-0.340909090909	0.079595686028
gene_id_72008	13	3	16	2	-0.151724137931	0.648093841642
gene_id_12479	7	9	15	3	-0.431818181818	0.0299430929696
gene_id_12477	1	15	6	12	-0.412698412698	0.0900495500051
gene_id_62617	1	15	1	17	0.03125	1.0
gene_id_522	3	13	2	16	0.151724137931	0.648093841642
gene_id_49163	1	15	4	14	-0.31724137931	0.340175953079
gene_id_72003	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_39058	3	13	1	17	0.316666666667	0.322580645161
gene_id_88761	8	8	13	5	-0.234432234432	0.290554722639
gene_id_58356	0	16	7	11	-0.592592592593	0.00804220970419
gene_id_88815	4	12	6	12	-0.1	0.714591970877
gene_id_52627	0	16	4	14	-0.533333333333	0.10522684147
gene_id_62654	1	15	1	17	0.03125	1.0
gene_id_27092	9	7	11	7	-0.05	1.0
gene_id_54427	0	16	2	16	-0.5	0.486631016043
gene_id_84286	10	6	15	3	-0.266666666667	0.249671352007
gene_id_63672	0	16	0	18	NA	1.0
gene_id_51412	4	12	5	13	-0.0355555555556	1.0
gene_id_12975	4	12	6	12	-0.1	0.714591970877
gene_id_552	10	6	7	11	0.235294117647	0.302829060852
gene_id_89349	10	6	14	4	-0.183333333333	0.456931944585
gene_id_86828	4	12	7	11	-0.158102766798	0.476751946607
gene_id_82878	4	12	8	10	-0.212121212121	0.296648449969
gene_id_17651	2	14	5	13	-0.232804232804	0.405399939327
gene_id_86825	12	4	17	1	-0.386206896552	0.1642228739
gene_id_23222	7	9	11	7	-0.173611111111	0.492106238901
gene_id_28474	6	10	2	16	0.365384615385	0.10998752823
gene_id_86826	5	11	7	11	-0.0833333333333	0.728896841902
gene_id_86821	7	9	14	4	-0.358974358974	0.0763714916735
gene_id_86820	6	10	11	7	-0.235294117647	0.302829060852
gene_id_9746	13	3	11	7	0.241666666667	0.270057639802
gene_id_51143	11	5	11	7	0.0833333333333	0.728896841902
gene_id_39629	0	16	1	17	-0.484848484848	1.0
gene_id_23086	7	9	3	15	0.325	0.134149054505
gene_id_20269	13	3	9	9	0.340909090909	0.079595686028
gene_id_20268	16	0	18	0	NA	1.0
gene_id_51140	5	11	11	7	-0.298611111111	0.100474550501
gene_id_89223	4	12	9	9	-0.263736263736	0.171727039706
gene_id_7206	5	11	4	14	0.115555555556	0.702699969663
gene_id_61900	1	15	8	10	-0.488888888889	0.0189098998888
gene_id_39622	12	4	12	6	0.1	0.714591970877
gene_id_39625	12	4	17	1	-0.386206896552	0.1642228739
gene_id_39056	3	13	2	16	0.151724137931	0.648093841642
gene_id_72266	2	14	3	15	-0.0827586206897	1.0
gene_id_36348	2	14	8	10	-0.383333333333	0.0629588431591
gene_id_85739	13	3	16	2	-0.151724137931	0.648093841642
gene_id_57378	2	14	8	10	-0.383333333333	0.0629588431591
gene_id_13879	9	7	16	2	-0.417777777778	0.0522803114572
gene_id_4155	6	10	7	11	-0.014652014652	1.0
gene_id_33370	3	13	0	18	0.58064516129	0.0935828877005
gene_id_21013	2	14	3	15	-0.0827586206897	1.0
gene_id_13875	11	5	15	3	-0.201923076923	0.428995179829
gene_id_21010	11	5	18	0	-0.620689655172	0.0156977747111
gene_id_85734	10	6	9	9	0.126315789474	0.50960003869
gene_id_85735	5	11	3	15	0.201923076923	0.428995179829
gene_id_85736	14	2	16	2	-0.0333333333333	1.0
gene_id_21014	2	14	5	13	-0.232804232804	0.405399939327
gene_id_23080	1	15	6	12	-0.412698412698	0.0900495500051
gene_id_80701	7	9	13	5	-0.292857142857	0.162505843852
gene_id_46995	16	0	17	1	0.484848484848	1.0
gene_id_38937	14	2	15	3	0.0827586206897	1.0
gene_id_46997	12	4	10	8	0.212121212121	0.296648449969
gene_id_7200	3	13	0	18	0.58064516129	0.0935828877005
gene_id_38932	8	8	10	8	-0.0555555555556	1.0
gene_id_38933	9	7	12	6	-0.10989010989	0.725376021667
gene_id_46993	0	16	4	14	-0.533333333333	0.10522684147
gene_id_38931	11	5	17	1	-0.440476190476	0.0782182222672
gene_id_5761	2	14	0	18	0.5625	0.213903743316
gene_id_31026	16	0	18	0	NA	1.0
gene_id_25848	11	5	13	5	-0.0416666666667	1.0
gene_id_51148	0	16	0	18	NA	1.0
gene_id_31020	1	15	2	16	-0.150537634409	1.0
gene_id_25844	9	7	9	9	0.0625	0.744475809633
gene_id_25846	1	15	0	18	0.545454545455	0.470588235294
gene_id_20930	0	16	1	17	-0.484848484848	1.0
gene_id_25840	7	9	10	8	-0.117647058824	0.731857331097
gene_id_25842	13	3	15	3	-0.0357142857143	1.0
gene_id_25843	4	12	4	14	0.0384615384615	1.0
gene_id_44302	8	8	13	5	-0.234432234432	0.290554722639
gene_id_526	2	14	1	17	0.215053763441	0.590909090909
gene_id_10113	11	5	11	7	0.0833333333333	0.728896841902
gene_id_89067	8	8	5	13	0.234432234432	0.290554722639
gene_id_35200	4	12	1	17	0.386206896552	0.1642228739
gene_id_23201	4	12	2	16	0.238095238095	0.387197896653
gene_id_3738	14	2	16	2	-0.0333333333333	1.0
gene_id_13708	10	6	13	5	-0.110671936759	0.716573971079
gene_id_13702	6	10	2	16	0.365384615385	0.10998752823
gene_id_73207	7	9	14	4	-0.358974358974	0.0763714916735
gene_id_89226	1	15	2	16	-0.150537634409	1.0
gene_id_19437	11	5	15	3	-0.201923076923	0.428995179829
gene_id_19344	14	2	18	0	-0.5625	0.213903743316
gene_id_3005	4	12	14	4	-0.527777777778	0.00509232958764
gene_id_19346	13	3	13	5	0.125	0.693261873462
gene_id_47227	10	6	12	6	-0.0454545454545	1.0
gene_id_19349	12	4	11	7	0.158102766798	0.476751946607
gene_id_77184	3	13	4	14	-0.0529100529101	1.0
gene_id_68849	1	15	2	16	-0.150537634409	1.0
gene_id_19438	9	7	14	4	-0.245059288538	0.274304783092
gene_id_19439	10	6	8	10	0.180555555556	0.326918883512
gene_id_78527	4	12	8	10	-0.212121212121	0.296648449969
gene_id_78526	7	9	15	3	-0.431818181818	0.0299430929696
gene_id_78521	1	15	3	15	-0.25	0.604105571848
gene_id_78520	10	6	14	4	-0.183333333333	0.456931944585
gene_id_40742	14	2	17	1	-0.215053763441	0.590909090909
gene_id_38600	3	13	3	15	0.0357142857143	1.0
gene_id_2160	9	7	10	8	0.00701754385965	1.0
gene_id_38147	0	16	1	17	-0.484848484848	1.0
gene_id_11509	1	15	4	14	-0.31724137931	0.340175953079
gene_id_83641	3	13	6	12	-0.186666666667	0.447871372232
gene_id_40740	12	4	15	3	-0.126984126984	0.681464253211
gene_id_37666	3	13	9	9	-0.340909090909	0.079595686028
gene_id_5911	3	13	3	15	0.0357142857143	1.0
gene_id_10589	6	10	9	9	-0.126315789474	0.50960003869
gene_id_5912	12	4	12	6	0.1	0.714591970877
gene_id_5915	13	3	9	9	0.340909090909	0.079595686028
gene_id_1430	5	11	4	14	0.115555555556	0.702699969663
gene_id_299	7	9	4	14	0.245059288538	0.274304783092
gene_id_33325	6	10	5	13	0.110671936759	0.716573971079
gene_id_29216	8	8	10	8	-0.0555555555556	1.0
gene_id_67190	2	14	2	16	0.0333333333333	1.0
gene_id_1436	4	12	12	6	-0.416666666667	0.0204222167354
gene_id_67194	2	14	4	14	-0.166666666667	0.660228536758
gene_id_67195	4	12	8	10	-0.212121212121	0.296648449969
gene_id_67196	0	16	1	17	-0.484848484848	1.0
gene_id_1437	1	15	2	16	-0.150537634409	1.0
gene_id_70515	10	6	14	4	-0.183333333333	0.456931944585
gene_id_41342	4	12	9	9	-0.263736263736	0.171727039706
gene_id_37661	6	10	12	6	-0.291666666667	0.167926053951
gene_id_69220	0	16	1	17	-0.484848484848	1.0
gene_id_5765	1	15	0	18	0.545454545455	0.470588235294
gene_id_41613	1	15	5	13	-0.369047619048	0.18014966124
gene_id_37660	3	13	3	15	0.0357142857143	1.0
gene_id_85951	0	16	1	17	-0.484848484848	1.0
gene_id_32426	14	2	16	2	-0.0333333333333	1.0
gene_id_2801	1	15	2	16	-0.150537634409	1.0
gene_id_32396	0	16	4	14	-0.533333333333	0.10522684147
gene_id_16517	8	8	14	4	-0.30303030303	0.151414615273
gene_id_37142	8	8	11	7	-0.112280701754	0.73028002128
gene_id_32423	14	2	17	1	-0.215053763441	0.590909090909
gene_id_29933	2	14	0	18	0.5625	0.213903743316
gene_id_32421	11	5	7	11	0.298611111111	0.100474550501
gene_id_72139	3	13	7	11	-0.241666666667	0.270057639802
gene_id_1438	10	6	13	5	-0.110671936759	0.716573971079
gene_id_32428	15	1	13	5	0.369047619048	0.18014966124
gene_id_32429	16	0	17	1	0.484848484848	1.0
gene_id_36556	15	1	17	1	-0.03125	1.0
gene_id_26300	14	2	17	1	-0.215053763441	0.590909090909
gene_id_36555	11	5	12	6	0.0237154150198	1.0
gene_id_26306	5	11	4	14	0.115555555556	0.702699969663
gene_id_26307	10	6	12	6	-0.0454545454545	1.0
gene_id_26304	3	13	8	10	-0.292490118577	0.151946607341
gene_id_26305	11	5	6	12	0.352941176471	0.0844146687268
gene_id_14125	7	9	5	13	0.174242424242	0.475397784978
gene_id_16965	10	6	11	7	0.014652014652	1.0
gene_id_16964	15	1	18	0	-0.545454545455	0.470588235294
gene_id_90176	4	12	2	16	0.238095238095	0.387197896653
gene_id_67993	14	2	17	1	-0.215053763441	0.590909090909
gene_id_16961	7	9	11	7	-0.173611111111	0.492106238901
gene_id_30731	15	1	17	1	-0.03125	1.0
gene_id_90172	5	11	2	16	0.306878306878	0.214278491253
gene_id_30733	8	8	11	7	-0.112280701754	0.73028002128
gene_id_21282	1	15	1	17	0.03125	1.0
gene_id_92291	9	7	11	7	-0.05	1.0
gene_id_16968	2	14	4	14	-0.166666666667	0.660228536758
gene_id_16618	5	11	3	15	0.201923076923	0.428995179829
gene_id_63671	0	16	1	17	-0.484848484848	1.0
gene_id_12208	3	13	7	11	-0.241666666667	0.270057639802
gene_id_6706	11	5	13	5	-0.0416666666667	1.0
gene_id_63675	4	12	9	9	-0.263736263736	0.171727039706
